prop0;prop1;prop2;allprop;;
4.429010391235351562e+00;7.571279144287109375e+01;-2.100480943918228149e-01;3.064850330352783203e+00;7.617037963867187500e+01;-2.337751984596252441e-01
4.716570854187011719e+00;7.991345977783203125e+01;-2.081316411495208740e-01;3.078517913818359375e+00;7.992726898193359375e+01;-2.286321222782135010e-01
5.223875045776367188e+00;7.599604797363281250e+01;-2.234916985034942627e-01;3.192823886871337891e+00;7.594097137451171875e+01;-2.374818921089172363e-01
3.450496435165405273e+00;7.579755401611328125e+01;-2.439360916614532471e-01;2.318625926971435547e+00;7.521057891845703125e+01;-2.368988990783691406e-01
3.769994020462036133e+00;7.932720947265625000e+01;-2.395252585411071777e-01;2.510559558868408203e+00;7.863619232177734375e+01;-2.365812957286834717e-01
4.055119514465332031e+00;7.164243316650390625e+01;-2.563565373420715332e-01;3.072154045104980469e+00;7.108070373535156250e+01;-2.467612028121948242e-01
2.873554944992065430e+00;7.748963928222656250e+01;-2.509556710720062256e-01;2.039815902709960938e+00;7.736881256103515625e+01;-2.411071956157684326e-01
2.204683303833007812e+00;7.955451965332031250e+01;-2.326360940933227539e-01;1.938226580619812012e+00;7.925352478027343750e+01;-2.350903749465942383e-01
3.493494987487792969e-01;9.042689514160156250e+01;-2.275835275650024414e-01;1.661361932754516602e+00;9.097984313964843750e+01;-2.317865788936614990e-01
1.431549429893493652e+00;8.536764526367187500e+01;-2.284747064113616943e-01;1.792423486709594727e+00;8.553862762451171875e+01;-2.323926389217376709e-01
2.823524713516235352e+00;8.371213531494140625e+01;-2.457716166973114014e-01;1.883700847625732422e+00;8.352498626708984375e+01;-2.356855124235153198e-01
3.650660753250122070e+00;6.818687438964843750e+01;-2.731339931488037109e-01;3.721754550933837891e+00;6.591509246826171875e+01;-2.640118300914764404e-01
2.722209215164184570e+00;8.533930206298828125e+01;-2.326799333095550537e-01;2.596218585968017578e+00;8.433263397216796875e+01;-2.358413189649581909e-01
2.620212554931640625e+00;7.895475769042968750e+01;-2.411800920963287354e-01;2.494523525238037109e+00;7.887326049804687500e+01;-2.382670491933822632e-01
3.073499679565429688e+00;7.647416687011718750e+01;-2.217710912227630615e-01;2.785455942153930664e+00;7.684115600585937500e+01;-2.413913905620574951e-01
3.252968072891235352e+00;8.362796020507812500e+01;-2.163465768098831177e-01;3.001771926879882812e+00;8.196963500976562500e+01;-2.342795729637145996e-01
3.225121974945068359e+00;8.048448944091796875e+01;-2.419967353343963623e-01;3.095170974731445312e+00;7.846973419189453125e+01;-2.460059225559234619e-01
3.564494848251342773e+00;7.680541992187500000e+01;-2.662183940410614014e-01;3.751632452011108398e+00;7.364933776855468750e+01;-2.595746517181396484e-01
3.647634506225585938e+00;6.781732940673828125e+01;-2.272159457206726074e-01;3.062274932861328125e+00;6.809240722656250000e+01;-2.487245202064514160e-01
2.229918241500854492e+00;7.942967987060546875e+01;-2.318671941757202148e-01;1.906345725059509277e+00;7.862640380859375000e+01;-2.359777688980102539e-01
1.105264186859130859e+00;8.516607666015625000e+01;-2.295974791049957275e-01;1.748481631278991699e+00;8.502236938476562500e+01;-2.344023436307907104e-01
2.495717048645019531e+00;7.971089172363281250e+01;-2.311596870422363281e-01;2.111584186553955078e+00;7.931510925292968750e+01;-2.381336688995361328e-01
3.483737111091613770e-01;9.006523132324218750e+01;-2.261565327644348145e-01;1.629818677902221680e+00;9.034707641601562500e+01;-2.319835722446441650e-01
1.418900847434997559e+00;8.511177062988281250e+01;-2.331486344337463379e-01;1.769869804382324219e+00;8.494601440429687500e+01;-2.340858131647109985e-01
2.131852149963378906e+00;7.958390808105468750e+01;-2.183385640382766724e-01;2.129707098007202148e+00;7.879389190673828125e+01;-2.324524372816085815e-01
4.108902215957641602e-01;8.877650451660156250e+01;-2.196059525012969971e-01;1.631670236587524414e+00;8.896878051757812500e+01;-2.332699149847030640e-01
1.854809403419494629e+00;8.381575012207031250e+01;-2.323934733867645264e-01;1.924586176872253418e+00;8.364762878417968750e+01;-2.347573190927505493e-01
1.449266433715820312e+00;8.323685455322265625e+01;-2.267775833606719971e-01;1.785319328308105469e+00;8.302058410644531250e+01;-2.362498193979263306e-01
2.332109928131103516e+00;7.993315124511718750e+01;-2.279949933290481567e-01;2.126549243927001953e+00;7.985442352294921875e+01;-2.392536699771881104e-01
2.289244413375854492e+00;7.659415435791015625e+01;-2.311360538005828857e-01;1.949468612670898438e+00;7.590695190429687500e+01;-2.397443056106567383e-01
3.935772895812988281e+00;7.178649139404296875e+01;-2.577888965606689453e-01;3.407321691513061523e+00;7.130979919433593750e+01;-2.516354322433471680e-01
3.617450475692749023e+00;8.554828643798828125e+01;-2.385533303022384644e-01;2.695117473602294922e+00;8.462209320068359375e+01;-2.375989705324172974e-01
3.247833251953125000e+00;8.292227935791015625e+01;-2.347471117973327637e-01;3.113217592239379883e+00;8.209703063964843750e+01;-2.393268942832946777e-01
3.968085289001464844e+00;7.962398529052734375e+01;-2.527415454387664795e-01;3.227338552474975586e+00;7.905676269531250000e+01;-2.459915876388549805e-01
3.635063886642456055e+00;7.107186889648437500e+01;-2.478737384080886841e-01;3.098627328872680664e+00;7.031078338623046875e+01;-2.452904880046844482e-01
1.606181621551513672e+00;8.462558746337890625e+01;-2.282429784536361694e-01;1.998834013938903809e+00;8.434891510009765625e+01;-2.292168289422988892e-01
2.195775270462036133e+00;8.173593902587890625e+01;-2.238454818725585938e-01;2.225124835968017578e+00;8.012122344970703125e+01;-2.322194576263427734e-01
2.755833864212036133e+00;7.201487731933593750e+01;-2.421525269746780396e-01;2.141439199447631836e+00;7.120870208740234375e+01;-2.406848669052124023e-01
2.204751729965209961e+00;7.859690093994140625e+01;-2.323008179664611816e-01;2.093392848968505859e+00;7.758155822753906250e+01;-2.321179509162902832e-01
1.408623337745666504e+00;8.491944122314453125e+01;-2.309944629669189453e-01;1.845219731330871582e+00;8.442572784423828125e+01;-2.313289493322372437e-01
1.516772985458374023e+00;8.503887939453125000e+01;-2.324047684669494629e-01;1.762409210205078125e+00;8.489115905761718750e+01;-2.335580289363861084e-01
2.362753629684448242e+00;8.141545104980468750e+01;-2.342617213726043701e-01;2.125490188598632812e+00;8.223781585693359375e+01;-2.303297668695449829e-01
2.370489120483398438e+00;7.185610961914062500e+01;-2.432163953781127930e-01;2.214540719985961914e+00;7.112087249755859375e+01;-2.393094599246978760e-01
3.535466194152832031e+00;7.647599792480468750e+01;-2.398235052824020386e-01;2.465214967727661133e+00;7.435680389404296875e+01;-2.330138087272644043e-01
3.762160778045654297e+00;8.198621368408203125e+01;-2.370055913925170898e-01;3.216440677642822266e+00;8.257622528076171875e+01;-2.511711418628692627e-01
1.645348787307739258e+00;8.367264556884765625e+01;-2.387970983982086182e-01;1.977742433547973633e+00;8.382146453857421875e+01;-2.353312671184539795e-01
2.143056392669677734e+00;8.150884246826171875e+01;-2.518246769905090332e-01;1.971493124961853027e+00;8.072126007080078125e+01;-2.421770840883255005e-01
2.563122034072875977e+00;7.879433441162109375e+01;-2.192119061946868896e-01;2.423428297042846680e+00;7.811987304687500000e+01;-2.437692880630493164e-01
3.977360725402832031e+00;7.544044494628906250e+01;-2.522786855697631836e-01;3.799055576324462891e+00;7.772917938232421875e+01;-2.579564154148101807e-01
1.999230623245239258e+00;7.629228973388671875e+01;-2.456624507904052734e-01;2.183415889739990234e+00;7.609169006347656250e+01;-2.394976466894149780e-01
4.166198253631591797e+00;7.052299499511718750e+01;-2.631959915161132812e-01;3.415433406829833984e+00;7.131489562988281250e+01;-2.593868076801300049e-01
2.326935052871704102e+00;7.730584716796875000e+01;-2.442529648542404175e-01;2.254967212677001953e+00;7.602886962890625000e+01;-2.447464764118194580e-01
3.543567657470703125e+00;8.306985473632812500e+01;-2.162257134914398193e-01;2.592398643493652344e+00;8.295690917968750000e+01;-2.313640862703323364e-01
3.678897619247436523e+00;7.885720062255859375e+01;-2.366130799055099487e-01;2.384497642517089844e+00;7.822389221191406250e+01;-2.358366250991821289e-01
3.363438844680786133e+00;7.062280273437500000e+01;-2.463388592004776001e-01;2.737259864807128906e+00;7.073462677001953125e+01;-2.387620210647583008e-01
4.141476631164550781e+00;7.603256225585937500e+01;-2.190227359533309937e-01;2.849246263504028320e+00;7.546874237060546875e+01;-2.347910553216934204e-01
1.007166981697082520e+00;8.357529449462890625e+01;-2.235333919525146484e-01;1.792445182800292969e+00;8.386808013916015625e+01;-2.361653745174407959e-01
2.179472208023071289e+00;7.681599426269531250e+01;-2.277439683675765991e-01;2.188820362091064453e+00;7.653359222412109375e+01;-2.348050475120544434e-01
1.558035612106323242e+00;8.343756103515625000e+01;-2.232588231563568115e-01;2.011349439620971680e+00;8.341886138916015625e+01;-2.310790568590164185e-01
1.326575756072998047e+00;8.353147888183593750e+01;-2.226529717445373535e-01;1.796806097030639648e+00;8.373685455322265625e+01;-2.350342273712158203e-01
2.571603775024414062e+00;7.487088775634765625e+01;-2.483258247375488281e-01;2.108772277832031250e+00;7.430347442626953125e+01;-2.443671524524688721e-01
1.929592490196228027e-01;8.900992584228515625e+01;-2.203285992145538330e-01;1.631057143211364746e+00;8.942630004882812500e+01;-2.334201037883758545e-01
1.860818862915039062e+00;8.588793945312500000e+01;-2.176850885152816772e-01;1.998725414276123047e+00;8.635951995849609375e+01;-2.321954369544982910e-01
1.780684232711791992e+00;8.396743011474609375e+01;-2.275968492031097412e-01;1.977723836898803711e+00;8.368209838867187500e+01;-2.324284166097640991e-01
1.329802393913269043e+00;8.367652893066406250e+01;-2.250935733318328857e-01;1.756545662879943848e+00;8.349588012695312500e+01;-2.354403138160705566e-01
2.584619522094726562e+00;8.197752380371093750e+01;-2.428863495588302612e-01;1.930429816246032715e+00;8.138141632080078125e+01;-2.380694448947906494e-01
2.233335971832275391e+00;7.707348632812500000e+01;-2.294115424156188965e-01;1.915387153625488281e+00;7.636502838134765625e+01;-2.387995719909667969e-01
1.595451235771179199e+00;8.338760375976562500e+01;-2.244083881378173828e-01;1.935228824615478516e+00;8.314347839355468750e+01;-2.315699160099029541e-01
2.353780984878540039e+00;8.161176300048828125e+01;-2.458485364913940430e-01;1.879177570343017578e+00;8.127973937988281250e+01;-2.385842204093933105e-01
2.558452606201171875e+00;7.918740081787109375e+01;-2.168784588575363159e-01;2.281350612640380859e+00;7.897873687744140625e+01;-2.397528588771820068e-01
1.260628461837768555e+00;8.346083068847656250e+01;-2.249182760715484619e-01;1.765441417694091797e+00;8.362058258056640625e+01;-2.357818484306335449e-01
2.279339551925659180e+00;7.700615692138671875e+01;-2.323552668094635010e-01;2.088252544403076172e+00;7.653069305419921875e+01;-2.364793121814727783e-01
2.473926782608032227e+00;7.779890441894531250e+01;-2.345564961433410645e-01;2.137526988983154297e+00;7.719943237304687500e+01;-2.413706034421920776e-01
2.502687931060791016e+00;7.764555358886718750e+01;-2.344641387462615967e-01;2.118534326553344727e+00;7.660278320312500000e+01;-2.428188323974609375e-01
3.547621369361877441e-01;8.874450683593750000e+01;-2.211145162582397461e-01;1.601734042167663574e+00;8.882727813720703125e+01;-2.338302880525588989e-01
2.307024478912353516e+00;8.181957244873046875e+01;-2.423911690711975098e-01;1.907348632812500000e+00;8.057962799072265625e+01;-2.394852638244628906e-01
2.559612989425659180e+00;7.940581512451171875e+01;-2.125356644392013550e-01;2.307802677154541016e+00;7.824742889404296875e+01;-2.407780885696411133e-01
2.731506586074829102e+00;7.149182128906250000e+01;-2.259043157100677490e-01;2.352737188339233398e+00;7.010797119140625000e+01;-2.502882182598114014e-01
2.306237220764160156e+00;7.696659088134765625e+01;-2.253712713718414307e-01;1.886200785636901855e+00;7.568182373046875000e+01;-2.394164800643920898e-01
2.654759883880615234e+00;7.013112640380859375e+01;-2.382334768772125244e-01;2.260098457336425781e+00;6.907269287109375000e+01;-2.519856095314025879e-01
2.512309312820434570e+00;6.637273406982421875e+01;-2.536564469337463379e-01;2.297247409820556641e+00;6.548870086669921875e+01;-2.556163668632507324e-01
1.622168064117431641e+00;8.411181640625000000e+01;-2.149054110050201416e-01;1.944285869598388672e+00;8.356615447998046875e+01;-2.322353422641754150e-01
2.224972963333129883e+00;7.660165405273437500e+01;-2.352017760276794434e-01;2.256499767303466797e+00;7.423448944091796875e+01;-2.396623492240905762e-01
2.171068191528320312e+00;7.753752136230468750e+01;-2.196976542472839355e-01;2.169790744781494141e+00;7.631700134277343750e+01;-2.353245019912719727e-01
1.310568928718566895e+00;8.100650787353515625e+01;-2.182012796401977539e-01;1.728017926216125488e+00;8.057955932617187500e+01;-2.393280416727066040e-01
4.438718557357788086e-01;8.724343872070312500e+01;-2.155476808547973633e-01;1.590545654296875000e+00;8.723494720458984375e+01;-2.358005344867706299e-01
2.529379367828369141e+00;8.114090728759765625e+01;-2.395643591880798340e-01;1.935984849929809570e+00;8.020071411132812500e+01;-2.366343140602111816e-01
1.079061865806579590e+00;8.329890441894531250e+01;-2.262314409017562866e-01;1.725235700607299805e+00;8.317035675048828125e+01;-2.366429567337036133e-01
1.380187511444091797e+00;8.363184356689453125e+01;-2.228617668151855469e-01;1.776286602020263672e+00;8.362391662597656250e+01;-2.350806593894958496e-01
4.211383461952209473e-01;8.877426147460937500e+01;-2.191228419542312622e-01;1.634473919868469238e+00;8.899076843261718750e+01;-2.333795875310897827e-01
1.342243909835815430e+00;8.361400604248046875e+01;-2.197034806013107300e-01;1.764106273651123047e+00;8.312329101562500000e+01;-2.358747422695159912e-01
1.764553070068359375e+00;7.730696105957031250e+01;-2.343281805515289307e-01;2.127401828765869141e+00;7.755861663818359375e+01;-2.402718663215637207e-01
2.302883386611938477e+00;7.701099395751953125e+01;-2.233002483844757080e-01;1.926023364067077637e+00;7.602046966552734375e+01;-2.393297255039215088e-01
3.070144653320312500e+00;7.279632568359375000e+01;-2.191980630159378052e-01;2.308842658996582031e+00;7.214496612548828125e+01;-2.441940903663635254e-01
2.219656705856323242e+00;6.918512725830078125e+01;-2.396159172058105469e-01;2.336896419525146484e+00;6.918563842773437500e+01;-2.455924004316329956e-01
4.553112387657165527e-01;8.913684844970703125e+01;-2.209470421075820923e-01;1.718606472015380859e+00;8.878028869628906250e+01;-2.296114265918731689e-01
1.729999542236328125e+00;8.306983184814453125e+01;-2.353368550539016724e-01;2.132561922073364258e+00;8.283649444580078125e+01;-2.297387123107910156e-01
1.365110397338867188e+00;8.311520385742187500e+01;-2.248225510120391846e-01;1.877349734306335449e+00;8.229967498779296875e+01;-2.324396967887878418e-01
2.401058912277221680e+00;7.736126708984375000e+01;-2.386479675769805908e-01;2.119591474533081055e+00;7.681352233886718750e+01;-2.350530475378036499e-01
1.067377686500549316e+00;8.349676513671875000e+01;-2.238953709602355957e-01;1.762147068977355957e+00;8.383100891113281250e+01;-2.361653745174407959e-01
1.823408603668212891e+00;8.612310791015625000e+01;-2.206426858901977539e-01;1.970368862152099609e+00;8.632615661621093750e+01;-2.324686497449874878e-01
1.761379241943359375e+00;8.393692016601562500e+01;-2.339232861995697021e-01;1.941654920578002930e+00;8.390634918212890625e+01;-2.320601642131805420e-01
2.300977230072021484e+00;8.192365264892578125e+01;-2.427788227796554565e-01;1.933413982391357422e+00;8.104116058349609375e+01;-2.365812808275222778e-01
3.819166421890258789e+00;8.376731109619140625e+01;-2.337630689144134521e-01;2.925316333770751953e+00;8.252351379394531250e+01;-2.419980466365814209e-01
3.236454010009765625e+00;7.985026550292968750e+01;-2.346349060535430908e-01;3.112069845199584961e+00;7.946260833740234375e+01;-2.448070943355560303e-01
3.153293609619140625e+00;7.660566711425781250e+01;-2.413188815116882324e-01;3.109206676483154297e+00;7.722660064697265625e+01;-2.454500645399093628e-01
3.895417928695678711e+00;7.223568725585937500e+01;-2.451588213443756104e-01;3.607546806335449219e+00;7.138713073730468750e+01;-2.495656013488769531e-01
1.256483793258666992e+00;8.328261566162109375e+01;-2.218019068241119385e-01;1.763730049133300781e+00;8.304992675781250000e+01;-2.361188381910324097e-01
2.619098901748657227e+00;7.961164093017578125e+01;-2.233006358146667480e-01;2.127637386322021484e+00;7.916075134277343750e+01;-2.368050217628479004e-01
