prop1;prop2;prop3;allprop
1.526;84.333;-0.267;[1.5259180068969727, 84.33294677734375, -0.2666209936141968]
2.213;74.728;-0.265;[2.2132675647735596, 74.72832489013672, -0.2645161747932434]
2.372;77.153;-0.263;[2.371783971786499, 77.1533432006836, -0.26255863904953003]
1.495;80.722;-0.27;[1.4947291612625122, 80.72185516357422, -0.2701268196105957]
0.372;89.477;-0.275;[0.3717845678329468, 89.47696685791016, -0.2751747965812683]
1.557;79.812;-0.271;[1.5572781562805176, 79.81221008300781, -0.2714039087295532]
1.255;83.979;-0.267;[1.2554564476013184, 83.97933959960938, -0.26749277114868164]
1.367;84.637;-0.28;[1.3665528297424316, 84.63694763183594, -0.2799082398414612]
0.27;92.746;-0.282;[0.2701777219772339, 92.74581909179688, -0.28183114528656006]
1.359;85.302;-0.277;[1.3588244915008545, 85.30160522460938, -0.27690136432647705]
1.945;77.711;-0.271;[1.9447822570800781, 77.71060180664062, -0.2709904909133911]
2.068;78.298;-0.271;[2.067768096923828, 78.2978744506836, -0.2707045078277588]
2.528;74.343;-0.266;[2.528425455093384, 74.34326934814453, -0.2656114101409912]
2.371;69.962;-0.264;[2.3706533908843994, 69.9623031616211, -0.263535737991333]
0.326;89.109;-0.276;[0.3257845640182495, 89.10911560058594, -0.2755765914916992]
1.393;81.603;-0.267;[1.392594337463379, 81.6027603149414, -0.26670998334884644]
1.559;81.355;-0.273;[1.5587868690490723, 81.35533142089844, -0.27252471446990967]
2.345;77.951;-0.264;[2.3454067707061768, 77.95054626464844, -0.2643786072731018]
1.408;85.01;-0.271;[1.4084399938583374, 85.00972747802734, -0.27057158946990967]
1.702;89.325;-0.269;[1.702423334121704, 89.32530212402344, -0.26910072565078735]
1.527;85.219;-0.273;[1.5270354747772217, 85.21863555908203, -0.27258211374282837]
1.794;80.763;-0.266;[1.7942557334899902, 80.76327514648438, -0.2663719654083252]
3.725;83.65;-0.255;[3.72502064704895, 83.65006256103516, -0.25538837909698486]
3.584;80.001;-0.256;[3.5841586589813232, 80.00123596191406, -0.25590670108795166]
3.367;75.732;-0.261;[3.3668463230133057, 75.73241424560547, -0.2613636255264282]
4.205;71.762;-0.245;[4.205334663391113, 71.76170349121094, -0.2452402263879776]
1.614;84.381;-0.269;[1.6135873794555664, 84.38105010986328, -0.26937365531921387]
2.565;81.551;-0.261;[2.56485652923584, 81.55072021484375, -0.26114439964294434]
1.894;76.889;-0.254;[1.893519639968872, 76.88936614990234, -0.2541891932487488]
1.274;85.797;-0.258;[1.274271011352539, 85.79730224609375, -0.2575382590293884]
1.454;84.783;-0.268;[1.4544200897216797, 84.78284454345703, -0.26764291524887085]
2.275;81.79;-0.256;[2.2747414112091064, 81.7896957397461, -0.2559562921524048]
2.247;77.93;-0.265;[2.246762752532959, 77.92991638183594, -0.2647102475166321]
2.291;73.919;-0.26;[2.2912962436676025, 73.91888427734375, -0.2600656747817993]
1.596;84.722;-0.263;[1.5956001281738281, 84.72203826904297, -0.26322001218795776]
2.348;75.142;-0.262;[2.3481011390686035, 75.14222717285156, -0.2618064284324646]
1.412;80.824;-0.264;[1.4115281105041504, 80.8238296508789, -0.2635151147842407]
2.139;73.516;-0.256;[2.138775587081909, 73.51589965820312, -0.25576359033584595]
1.988;72.725;-0.256;[1.9876010417938232, 72.72478485107422, -0.25619012117385864]
1.372;84.064;-0.271;[1.3715871572494507, 84.06385040283203, -0.270749032497406]
2.007;77.031;-0.262;[2.0073797702789307, 77.03070831298828, -0.26240503787994385]
1.53;83.455;-0.277;[1.5300532579421997, 83.4552230834961, -0.2773476243019104]
1.705;85.451;-0.273;[1.7052724361419678, 85.45110321044922, -0.27337032556533813]
1.806;80.377;-0.274;[1.8062729835510254, 80.37715911865234, -0.2735835909843445]
1.097;87.763;-0.271;[1.0971553325653076, 87.76309967041016, -0.2705112099647522]
1.036;90.351;-0.273;[1.0364086627960205, 90.35102081298828, -0.27259039878845215]
4.532;78.461;-0.26;[4.531609058380127, 78.46131134033203, -0.25961047410964966]
2.802;76.317;-0.233;[2.8020756244659424, 76.31684875488281, -0.2327450066804886]
3.575;70.445;-0.266;[3.575331449508667, 70.44517517089844, -0.26605814695358276]
2.866;69.178;-0.224;[2.8662562370300293, 69.17830657958984, -0.22416312992572784]
2.825;78.96;-0.265;[2.8254005908966064, 78.96043395996094, -0.2651892900466919]
3.537;84.476;-0.256;[3.5365450382232666, 84.47572326660156, -0.2563311457633972]
3.423;82.834;-0.265;[3.42307186126709, 82.83351135253906, -0.2651664614677429]
2.829;72.12;-0.267;[2.8288707733154297, 72.11970520019531, -0.2670862674713135]
3.366;77.037;-0.258;[3.365882635116577, 77.03688049316406, -0.25769859552383423]
2.778;84.619;-0.26;[2.7776036262512207, 84.6192398071289, -0.26013433933258057]
3.533;83.772;-0.262;[3.533133029937744, 83.77169036865234, -0.2616124153137207]
4.002;80.351;-0.26;[4.002187728881836, 80.35140228271484, -0.26012206077575684]
4.258;77.319;-0.256;[4.258146286010742, 77.31853485107422, -0.25574278831481934]
2.876;74.684;-0.267;[2.876302480697632, 74.68405151367188, -0.26746809482574463]
3.347;77.622;-0.258;[3.347038507461548, 77.62210083007812, -0.25845563411712646]
3.001;73.149;-0.265;[3.0010721683502197, 73.14906311035156, -0.2649161219596863]
2.785;72.735;-0.256;[2.7850797176361084, 72.73467254638672, -0.2561095356941223]
2.901;77.115;-0.251;[2.9013431072235107, 77.11479187011719, -0.2511141300201416]
2.666;78.65;-0.272;[2.6664602756500244, 78.65045166015625, -0.27214038372039795]
4.339;69.683;-0.254;[4.338547229766846, 69.68343353271484, -0.2536991834640503]
2.932;70.924;-0.263;[2.931563377380371, 70.92375946044922, -0.2632802724838257]
2.53;80.562;-0.262;[2.529999017715454, 80.5618667602539, -0.26219940185546875]
0.342;96.427;-0.291;[0.34173405170440674, 96.4267349243164, -0.291118860244751]
1.438;89.038;-0.274;[1.4375008344650269, 89.03812408447266, -0.27414393424987793]
2.648;81.831;-0.283;[2.647580623626709, 81.83110046386719, -0.28254836797714233]
2.784;80.474;-0.269;[2.7837865352630615, 80.4740219116211, -0.26899194717407227]
3.308;85.33;-0.261;[3.308462381362915, 85.32991790771484, -0.2610931396484375]
2.178;81.303;-0.269;[2.178387403488159, 81.30303192138672, -0.2694457769393921]
1.682;88.311;-0.275;[1.6824543476104736, 88.31114196777344, -0.2753183841705322]
2.084;81.267;-0.264;[2.083866834640503, 81.26683807373047, -0.26417267322540283]
0.282;95.746;-0.287;[0.282110333442688, 95.74578857421875, -0.28732502460479736]
1.856;81.44;-0.275;[1.8563005924224854, 81.44041442871094, -0.2752612233161926]
2.348;73.717;-0.268;[2.348278522491455, 73.71694946289062, -0.2675561308860779]
1.653;81.383;-0.255;[1.6534805297851562, 81.3829116821289, -0.2550572156906128]
2.212;77.227;-0.264;[2.2120916843414307, 77.22692108154297, -0.26403284072875977]
0.232;94.038;-0.282;[0.23206400871276855, 94.03821563720703, -0.2821701169013977]
2.999;87.988;-0.268;[2.99878191947937, 87.9882583618164, -0.26751959323883057]
2.682;78.982;-0.257;[2.6823601722717285, 78.98204803466797, -0.25696974992752075]
3.852;75.402;-0.272;[3.8520138263702393, 75.40248107910156, -0.27226442098617554]
4.211;76.095;-0.268;[4.210750102996826, 76.09500122070312, -0.2677828073501587]
4.063;72.478;-0.272;[4.062888145446777, 72.47807312011719, -0.2724074721336365]
3.601;71.959;-0.277;[3.601116418838501, 71.95901489257812, -0.2765614986419678]
1.567;84.211;-0.274;[1.566573143005371, 84.21136474609375, -0.27440738677978516]
4.305;78.881;-0.266;[4.305492401123047, 78.8807601928711, -0.2655012011528015]
2.868;74.864;-0.274;[2.867687702178955, 74.86402130126953, -0.27445554733276367]
2.846;79.217;-0.272;[2.8462438583374023, 79.21692657470703, -0.2719030976295471]
2.32;82.003;-0.257;[2.3197121620178223, 82.00298309326172, -0.25742214918136597]
2.285;78.339;-0.262;[2.2851946353912354, 78.33903503417969, -0.26185959577560425]
1.626;89.621;-0.269;[1.6262288093566895, 89.62112426757812, -0.2686460018157959]
1.741;86.063;-0.272;[1.7407619953155518, 86.06317901611328, -0.27204591035842896]
2.538;79.224;-0.259;[2.538210391998291, 79.22399139404297, -0.2594006061553955]
0.186;93.625;-0.293;[0.18622255325317383, 93.62503814697266, -0.2930869460105896]
1.563;86.064;-0.275;[1.562885046005249, 86.06356048583984, -0.27514058351516724]
2.53;79.529;-0.278;[2.5301876068115234, 79.52945709228516, -0.27771180868148804]
2.358;78.935;-0.266;[2.3579838275909424, 78.9349365234375, -0.266014039516449]
2.275;77.698;-0.262;[2.2752654552459717, 77.69844818115234, -0.26150763034820557]
2.014;81.195;-0.258;[2.014204263687134, 81.19454956054688, -0.2575508952140808]
2.395;81.572;-0.263;[2.3950798511505127, 81.5722885131836, -0.2629580497741699]
2.346;77.617;-0.267;[2.3462061882019043, 77.61711883544922, -0.2667689919471741]
0.324;92.379;-0.282;[0.323932409286499, 92.37889862060547, -0.28217798471450806]
0.325;91.222;-0.276;[0.32529282569885254, 91.2222900390625, -0.27604538202285767]
1.419;83.814;-0.264;[1.4187679290771484, 83.81364440917969, -0.26447874307632446]
1.384;84.532;-0.267;[1.3841910362243652, 84.5322265625, -0.26651889085769653]
1.353;84.012;-0.278;[1.3527605533599854, 84.0114974975586, -0.277751624584198]
0.39;92.373;-0.285;[0.3903711438179016, 92.37285614013672, -0.2849245071411133]
1.661;85.407;-0.27;[1.6607065200805664, 85.40724182128906, -0.26991432905197144]
2.209;77.57;-0.265;[2.208674669265747, 77.57038116455078, -0.26467663049697876]
1.475;84.128;-0.28;[1.4748010635375977, 84.1283187866211, -0.280398964881897]
1.957;76.447;-0.276;[1.9572043418884277, 76.4466323852539, -0.27621787786483765]
1.628;76.078;-0.282;[1.6281077861785889, 76.07796478271484, -0.2819907069206238]
3.731;84.167;-0.258;[3.731276750564575, 84.16686248779297, -0.2578541040420532]
3.753;83.734;-0.258;[3.7534289360046387, 83.73394012451172, -0.25774335861206055]
3.295;73.067;-0.262;[3.2953813076019287, 73.06678009033203, -0.2619165778160095]
3.065;76.75;-0.266;[3.0650765895843506, 76.75019073486328, -0.2655528783798218]
3.474;71.683;-0.266;[3.4742324352264404, 71.6832046508789, -0.26570695638656616]
3.005;70.898;-0.253;[3.004735231399536, 70.89768981933594, -0.2527720332145691]
0.29;95.357;-0.28;[0.28965193033218384, 95.35697174072266, -0.2797805070877075]
2.083;81.647;-0.264;[2.0825438499450684, 81.64663696289062, -0.2644534111022949]
1.662;88.257;-0.272;[1.66156005859375, 88.25676727294922, -0.2716583013534546]
1.898;80.852;-0.265;[1.8976874351501465, 80.85166931152344, -0.2652600407600403]
2.145;82.786;-0.26;[2.1449129581451416, 82.7860336303711, -0.2599126100540161]
2.269;78.891;-0.264;[2.2685372829437256, 78.89114379882812, -0.26427626609802246]
2.359;87.37;-0.267;[2.3586792945861816, 87.37008666992188, -0.26725608110427856]
2.311;79.732;-0.26;[2.311166286468506, 79.73241424560547, -0.25996071100234985]
4.42;82.977;-0.27;[4.419918537139893, 82.97705841064453, -0.27010631561279297]
4.305;79.272;-0.274;[4.30506706237793, 79.27214813232422, -0.27404916286468506]
4.527;75.084;-0.27;[4.526865482330322, 75.08370971679688, -0.27044999599456787]
2.611;86.036;-0.281;[2.611016035079956, 86.03624725341797, -0.2811816930770874]
3.89;85.59;-0.263;[3.8899991512298584, 85.58975982666016, -0.2633225917816162]
2.805;79.065;-0.275;[2.8048198223114014, 79.06512451171875, -0.2747753858566284]
3.604;79.835;-0.271;[3.6040923595428467, 79.83479309082031, -0.2712773084640503]
1.951;77.523;-0.264;[1.9507088661193848, 77.52320861816406, -0.2639627456665039]
3.159;71.464;-0.27;[3.15861439704895, 71.46442413330078, -0.2704280614852905]
3.609;72.242;-0.273;[3.609330654144287, 72.2422866821289, -0.27344316244125366]
2.156;78.184;-0.255;[2.156203508377075, 78.18384552001953, -0.25520163774490356]
1.491;84.956;-0.267;[1.4913605451583862, 84.95626068115234, -0.26726698875427246]
0.029;93.068;-0.284;[0.02934926748275757, 93.0678939819336, -0.2842930555343628]
3.342;84.506;-0.258;[3.3418190479278564, 84.50587463378906, -0.2576090693473816]
3.11;77.993;-0.256;[3.1095616817474365, 77.99274444580078, -0.2560405135154724]
4.26;72.708;-0.248;[4.260276794433594, 72.70793151855469, -0.24846239387989044]
4.101;76.598;-0.25;[4.101137161254883, 76.59806060791016, -0.24977393448352814]
3.228;77.364;-0.248;[3.2278623580932617, 77.36368560791016, -0.24796552956104279]
1.802;81.687;-0.257;[1.8015525341033936, 81.68672180175781, -0.2571573853492737]
1.415;88.217;-0.272;[1.4151930809020996, 88.21749114990234, -0.2719581723213196]
1.247;88.921;-0.269;[1.2466888427734375, 88.9208755493164, -0.2688695788383484]
1.226;88.343;-0.278;[1.2256622314453125, 88.34318542480469, -0.27814704179763794]
1.895;81.083;-0.26;[1.8950109481811523, 81.0828628540039, -0.2604266405105591]
0.342;96.621;-0.285;[0.3415573239326477, 96.62117767333984, -0.284839391708374]
1.096;89.123;-0.271;[1.0955917835235596, 89.1230697631836, -0.2710200548171997]
1.15;89.719;-0.287;[1.1499550342559814, 89.71920776367188, -0.2874016761779785]
1.414;83.513;-0.285;[1.4137904644012451, 83.51317596435547, -0.28490835428237915]
1.883;75.51;-0.278;[1.8832523822784424, 75.50958251953125, -0.2775518298149109]
3.456;72.924;-0.258;[3.456383466720581, 72.92353820800781, -0.2582123279571533]
3.118;69.008;-0.261;[3.1175997257232666, 69.00802612304688, -0.26133614778518677]
3.538;76.188;-0.272;[3.5377328395843506, 76.1876220703125, -0.272178590297699]
3.027;70.271;-0.267;[3.0265424251556396, 70.27104949951172, -0.2674251198768616]
3.624;73.221;-0.262;[3.624110221862793, 73.22135925292969, -0.26230382919311523]
3.45;69.247;-0.265;[3.4501240253448486, 69.24678039550781, -0.264522910118103]
5.127;74.248;-0.256;[5.127189636230469, 74.24776458740234, -0.25566744804382324]
4.358;73.944;-0.255;[4.358378887176514, 73.94403076171875, -0.2553204298019409]
3.151;70.226;-0.269;[3.151111125946045, 70.2258529663086, -0.2691706418991089]
2.702;76.454;-0.281;[2.701632499694824, 76.45425415039062, -0.28125256299972534]
3.391;79.501;-0.275;[3.3908843994140625, 79.50080108642578, -0.2751240134239197]
4.059;78.976;-0.275;[4.059322357177734, 78.97639465332031, -0.2753944993019104]
3.516;83.746;-0.274;[3.5160114765167236, 83.74578094482422, -0.2744487524032593]
2.787;81.428;-0.277;[2.7873241901397705, 81.42755126953125, -0.2766331434249878]
4.246;76.222;-0.269;[4.246283531188965, 76.22157287597656, -0.2688347101211548]
3.866;72.577;-0.272;[3.865509271621704, 72.57725524902344, -0.2716434597969055]
2.962;76.37;-0.276;[2.961535692214966, 76.36955261230469, -0.2760329842567444]
3.298;81.034;-0.271;[3.29760479927063, 81.03410339355469, -0.27060985565185547]
3.814;73.244;-0.269;[3.8139801025390625, 73.24424743652344, -0.26926368474960327]
2.624;78.412;-0.27;[2.623887062072754, 78.41159057617188, -0.2699695825576782]
2.555;74.608;-0.271;[2.555480718612671, 74.60826873779297, -0.27140331268310547]
2.439;69.988;-0.276;[2.438737154006958, 69.98793029785156, -0.2760850787162781]
2.972;73.167;-0.273;[2.9723963737487793, 73.1672134399414, -0.2733014225959778]
2.842;73.908;-0.271;[2.841756582260132, 73.90808868408203, -0.27136194705963135]
2.85;72.848;-0.271;[2.849792718887329, 72.84765625, -0.27117252349853516]
2.586;69.199;-0.276;[2.585777521133423, 69.19945526123047, -0.27592694759368896]
3.391;72.747;-0.273;[3.3905529975891113, 72.74736022949219, -0.27313923835754395]
2.596;85.497;-0.274;[2.596000909805298, 85.49725341796875, -0.27401089668273926]
2.717;84.186;-0.259;[2.716937303543091, 84.18640899658203, -0.25933313369750977]
2.969;79.789;-0.262;[2.9693002700805664, 79.78910064697266, -0.26204508543014526]
2.683;75.885;-0.257;[2.683476686477661, 75.88471984863281, -0.25731682777404785]
2.553;78.863;-0.266;[2.5526983737945557, 78.86328125, -0.266204833984375]
3.117;76.306;-0.26;[3.1166224479675293, 76.30602264404297, -0.2596794366836548]
3.201;75.853;-0.271;[3.2008297443389893, 75.85328674316406, -0.2714173197746277]
3.503;72.387;-0.266;[3.5029287338256836, 72.3870849609375, -0.26587122678756714]
2.997;76.304;-0.273;[2.997004985809326, 76.30374145507812, -0.27299994230270386]
3.83;71.177;-0.264;[3.830379009246826, 71.17692565917969, -0.2644781470298767]
3.706;74.115;-0.266;[3.705515146255493, 74.11463165283203, -0.2657349705696106]
3.236;69.613;-0.26;[3.2362890243530273, 69.61263275146484, -0.2598351836204529]
2.626;70.826;-0.273;[2.62614107131958, 70.82625579833984, -0.2734088897705078]
2.914;65.353;-0.271;[2.9141972064971924, 65.35285949707031, -0.2712455987930298]
3.24;61.606;-0.274;[3.2400705814361572, 61.605873107910156, -0.27367734909057617]
1.411;86.379;-0.285;[1.4111369848251343, 86.37855529785156, -0.28480398654937744]
4.397;81.251;-0.278;[4.396621227264404, 81.25086212158203, -0.27806317806243896]
4.455;73.932;-0.282;[4.454662322998047, 73.93195343017578, -0.2820906639099121]
4.299;88.416;-0.28;[4.299108028411865, 88.41570281982422, -0.27996593713760376]
4.464;81.032;-0.282;[4.463954925537109, 81.03174591064453, -0.28243786096572876]
4.251;85.409;-0.274;[4.250670909881592, 85.40914916992188, -0.27417075634002686]
4.246;81.075;-0.279;[4.246226787567139, 81.07512664794922, -0.27928560972213745]
5.043;78.263;-0.305;[5.043405532836914, 78.26273345947266, -0.304698646068573]
1.172;85.35;-0.289;[1.1717978715896606, 85.3502426147461, -0.2886388897895813]
4.268;80.619;-0.285;[4.268321514129639, 80.61878967285156, -0.28451329469680786]
4.057;76.873;-0.288;[4.056586265563965, 76.87285614013672, -0.28800493478775024]
0.549;97.527;-0.298;[0.5494043231010437, 97.52733612060547, -0.29806405305862427]
2.999;74.725;-0.269;[2.999065637588501, 74.72512817382812, -0.2690311670303345]
3.126;69.804;-0.272;[3.126310110092163, 69.80402374267578, -0.27209722995758057]
2.233;65.084;-0.277;[2.233264923095703, 65.08354187011719, -0.27688682079315186]
3.754;76.512;-0.262;[3.754382371902466, 76.5116195678711, -0.262356162071228]
2.67;72.203;-0.272;[2.6702821254730225, 72.203369140625, -0.2724713683128357]
2.956;79.736;-0.264;[2.9557464122772217, 79.73628234863281, -0.26407527923583984]
2.576;72.714;-0.271;[2.5756137371063232, 72.71370697021484, -0.2713925838470459]
2.904;69.619;-0.265;[2.9039623737335205, 69.61870574951172, -0.26450419425964355]
2.154;81.674;-0.278;[2.154256820678711, 81.67355346679688, -0.2777324318885803]
0.323;96.131;-0.305;[0.3231346011161804, 96.13101959228516, -0.3047492504119873]
2.044;81.425;-0.272;[2.0439133644104004, 81.4246826171875, -0.27191925048828125]
1.128;89.371;-0.296;[1.1284435987472534, 89.3711929321289, -0.29636162519454956]
2.28;74.972;-0.267;[2.2796387672424316, 74.97166442871094, -0.2666781544685364]
2.546;67.157;-0.271;[2.5456647872924805, 67.15725708007812, -0.2707236409187317]
4.33;81.384;-0.277;[4.329899311065674, 81.38390350341797, -0.2770005464553833]
4.311;88.551;-0.278;[4.310983657836914, 88.55094146728516, -0.27810579538345337]
4.372;84.834;-0.277;[4.3719162940979, 84.83440399169922, -0.2769557237625122]
4.335;81.222;-0.28;[4.335212707519531, 81.22171783447266, -0.28031080961227417]
4.445;77.651;-0.279;[4.444577693939209, 77.65121459960938, -0.2791249752044678]
